fname,aff/tps/homo,t1(A11/H11),t2(A12/H12),t3(A13/H13),t4(A21/H21),t5(A22/H22),t6(A23/H23),t7(H31),t8(H32),t9(H33),t10,t11,t12,t13,t14,t15,t16,t17,t18
original_images/train/canon/1308.jpg,2,0.8704284106,-0.1821923417,88.6904233751,0.1469071045,0.8115529884,33.4071351593,0.0005530094,-0.0007664737,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1309.jpg,2,1.5620718912,-0.5951982496,13.8283828383,0.2913008282,0.9316438045,-69.1434709509,0.0011688669,-0.0008541791,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/131.jpg,2,3.5519209176,1.4773178734,-706.3911198546,0.9782970683,3.5358500474,-536.5695104718,0.0014975729,0.0034399645,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1310.jpg,0,1.0899732113,-0.3410915434,-0.0119696734,0.0796457455,0.841686964,0.1811632067,0,0,0,0,0,0,0,0,0,0,0,0
original_images/train/canon/1311.jpg,0,0.7680249214,0.1586520225,-0.2341427207,-0.1676962972,0.9143206477,0.1627759784,0,0,0,0,0,0,0,0,0,0,0,0
original_images/train/canon/1312.jpg,2,0.2595647941,0.0319983014,101.049465573,-0.3180980197,0.5630541056,118.9224459359,-0.0008855332,-0.0001294639,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1313.jpg,1,-0.8748381082,-1.2858146717,-0.8876121541,-0.0071096652,-0.4798807568,-0.0909686892,0.9941878,1.2421785576,0.7476915593,-1.0494880777,0.2581624161,1.1599958943,-0.9024344954,0.5061275578,0.7530840264,-0.8899289781,0.1474028966,1.3413276962
original_images/train/canon/1314.jpg,2,1.5274108903,-0.6174673658,-34.3194805676,0.3899428226,0.6808219796,-119.031423256,0.0011725873,-0.0017005504,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1315.jpg,2,-0.1021596832,-0.0611847354,219.5006641167,-0.3115846202,0.2700868955,180.0362817453,-0.0013025731,-0.0001517426,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1316.jpg,2,-3.6237542381,-4.5784982431,1432.0162605383,0.087556856,-7.7145688826,1072.2981239914,-0.0017332828,-0.0126322148,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1317.jpg,2,0.1698434838,1.8060407882,-144.7730959514,-0.7860546718,2.4815553688,39.6687069362,-0.0022082622,0.0038260427,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1318.jpg,2,1.6842129493,-0.2880895149,-108.4748197191,0.4679293355,0.6369572246,-36.1108337199,0.0014278385,-0.0015828167,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1319.jpg,2,1.5326237837,-0.0570688795,-87.6955203364,-0.1284416188,1.1347841029,25.1303064607,0.0005828684,-1.6845907118391E-05,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/132.jpg,2,1.4999519373,-0.5302455523,-25.7551375655,0.3762724351,0.3230692084,46.4381439773,0.0016355581,-0.0020859384,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1320.jpg,1,-1.1456991638,-0.8285266445,-1.0210080638,0.0946028308,-0.0874167002,-0.0462209955,0.8980010183,0.8757601926,1.4462072521,-0.8288396148,-0.2445473144,1.102349616,-1.0869176841,0.0136607568,1.031633801,-0.9478011795,0.0930847075,1.1538800224
original_images/train/canon/1321.jpg,0,1.1579669714,-0.0723694116,-0.0114511289,-0.014438685,1.0216629505,-0.0300550293,0,0,0,0,0,0,0,0,0,0,0,0
original_images/train/canon/1322.jpg,2,29.9202959464,-1.8201388333,-5163.6531502682,13.6321301337,9.7675793238,-4136.3875990713,0.0375745537,-0.0073828156,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1323.jpg,0,1.1135371923,0.0114712501,0.2439341992,-0.3674612045,0.9161160588,-0.1979369521,0,0,0,0,0,0,0,0,0,0,0,0
original_images/train/canon/1324.jpg,2,1.112520638,0.6846646848,-194.1777389109,0.0856947911,1.9439877184,-250.8773139449,-0.0011172891,0.0024548775,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1325.jpg,1,-1.0541257134,-1.0217831914,-1.0101644168,-0.2130665322,0.182086051,0.1569822917,1.1216647841,1.0157281868,1.1949646574,-0.8315168508,-0.0269520415,1.1220383416,-0.8795640775,0.2830556341,1.26505628,-0.8723560937,0.0057918093,1.1048107242
original_images/train/canon/1326.jpg,2,1.2691011025,0.0722108889,-118.7242122114,0.1236887045,1.0718451252,-54.7209990768,-0.0002831117,0.0004829093,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1327.jpg,2,0.4679953583,-0.1703462617,78.8336707295,-0.1971233797,0.4503462899,118.8394304639,-0.000582679,-0.0003776296,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1328.jpg,2,0.3456160206,1.1532902622,1.6750822005,-0.2661094386,1.9474061184,-31.5946891765,-0.0015450072,0.0027720627,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1329.jpg,2,-6.3576518408,-2.0635786223,1480.6804132821,-1.9335911613,-6.050830551,1169.5387941101,-0.0066534544,-0.0077256336,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/133.jpg,2,0.3678094541,-0.5331098154,223.0799273579,0.0031130254,0.1076400287,147.9900915254,-5.64065265425296E-05,-0.0013481725,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1330.jpg,2,2.031303962,-1.2370124888,46.2583095007,0.8401887451,0.0143476059,-95.8810851457,0.0026176029,-0.0032450118,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1331.jpg,2,2.1535735311,0.4856882138,-232.3912398446,0.3298481102,2.1439773931,-163.6312257153,0.0017926528,0.0004062169,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1332.jpg,2,4.7472978214,0.4018057382,-809.8440155808,0.4045089707,3.2055826757,-454.7705382436,0.0033808849,0.0011993289,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1333.jpg,2,0.4446299351,0.2838673858,140.7385085234,0.2807472719,1.447441324,-218.024331412,-0.000774095,0.0012322533,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1334.jpg,2,0.1503706992,0.4551111097,85.3074438974,-0.3829041512,0.9695513428,90.7274278456,-0.0011019863,0.0006343333,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1335.jpg,2,-21.2077903114,-4.1774632205,3947.2743401599,-7.3297033001,-15.9407809477,3626.9867484394,-0.0244337057,-0.0168815938,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1336.jpg,2,0.1520822497,-0.3840331462,233.2506053486,-0.1832210823,0.2556753299,123.1763133822,-0.0005373403,-0.0009356746,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1337.jpg,1,-1.2777664466,-1.2274332513,-1.0025791453,0.2193670544,-0.2569470684,-0.2415336606,0.480971178,0.788593942,0.5729843454,-1.4081140696,0.0086687221,1.3331189721,-1.1269239302,0.1046913336,0.9863951027,-1.0804346756,-0.0982073603,0.6069377708
original_images/train/canon/1338.jpg,2,0.5554701265,0.1072428599,58.4590090333,-0.6464751111,1.0966456698,198.1333560811,-0.0010128016,0.0008678841,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1339.jpg,2,1.1224462775,-0.3120451472,29.9347122555,0.1601182031,0.5055757332,66.7193025655,0.0003603157,-0.0007179444,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/134.jpg,1,-0.8638482439,-0.8854479719,-0.9183867952,0.1703167481,0.3654041915,0.0077239863,0.8562296055,0.813913841,1.2031278579,-1.0192384547,0.3135511748,1.200095685,-1.284035372,0.0063303265,1.4417788603,-0.7503162009,0.2699911772,0.9955162347
original_images/train/canon/1340.jpg,2,0.3022849966,-0.2332502536,142.0121040587,-0.5027718878,0.5039653388,223.2406448602,-0.000610071,-0.0005566402,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1341.jpg,2,0.6641657836,-0.4743129099,169.589218932,0.2513386383,0.5327551179,-56.603510758,0.00012873,-0.0010616522,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1342.jpg,2,-0.1613740372,0.8573564603,44.6578053373,-0.6413078785,1.2879865896,132.1485064366,-0.0022588351,0.0020796343,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1343.jpg,2,-0.1505222791,0.0981225322,167.7623271226,-0.490163066,0.4196558405,196.1542154941,-0.0016767997,0.0002816394,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1344.jpg,2,0.2761107578,0.3665245221,88.4278745503,-0.3255006599,0.8874162922,98.4467320121,-0.0012215332,0.0007056328,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1345.jpg,2,-21.6892357352,-21.5434114245,7138.8662841058,-4.3490778836,-41.0399162697,6161.2752273713,-0.0079929533,-0.0600582413,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1346.jpg,2,0.742272408,-0.2045387628,95.8430896252,-0.0887297769,0.9739186329,-0.1023761152,-0.0002035087,-0.0002177976,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1347.jpg,0,0.9994843602,0.0596110858,0.0947175473,-0.1480344385,0.8531237245,-0.224772498,0,0,0,0,0,0,0,0,0,0,0,0
original_images/train/canon/1348.jpg,2,0.185879767,0.3838418781,66.9749517733,-0.3490196988,0.7724544937,134.378490874,-0.0012409111,0.0006096355,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1349.jpg,1,-1.1412859983,-1.1549206939,-1.3221919603,-0.0561275738,0.2962484687,0.4173108025,0.6992009422,1.1589261998,0.8709953729,-1.1577539621,0.2604504517,0.9170733617,-0.986788938,0.2724863749,0.9398265652,-1.2105258535,-0.0684136474,0.636661394
original_images/train/canon/135.jpg,2,0.4672318134,0.6833429704,-27.6191805716,-0.3471771918,1.444323235,-10.049843053,-0.0011432003,0.0010874429,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1350.jpg,2,1.0800176501,0.4581846599,-184.1103565302,-0.1883272003,1.3834846135,-50.404807931,-0.0004761626,0.0004614375,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1351.jpg,2,-0.1451375784,0.0369278336,168.0304735375,-0.5230826389,0.2646947295,238.3689770319,-0.001572318,2.07242742462008E-05,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1352.jpg,2,0.7102191893,-0.62996995,159.6982668868,0.2382460857,0.1424722388,42.1140817606,0.0003024056,-0.0015074744,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1353.jpg,1,-0.571182661,-1.235872591,-1.2678205261,-0.1793827556,0.0085386341,-0.1716843594,1.0562470608,1.0422079212,0.9125721867,-0.9571946551,0.1721725752,0.8639937863,-1.0622825663,0.0006170814,1.4150510949,-1.2681015841,0.1203053435,0.8148432673
original_images/train/canon/1354.jpg,2,4.2732792228,-0.4201252789,-644.0015477698,1.4455190054,1.276431017,-384.6395103419,0.004713523,-0.0023203984,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1355.jpg,2,2.2973798862,-0.4466804583,-280.6131196794,0.413381711,0.9440786708,-144.795253359,0.0021720163,-0.0019736101,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1356.jpg,2,0.2338509771,-0.5184133683,262.4704069383,-0.141585681,0.4692324786,57.577368961,-0.0007547049,-0.0006152674,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1357.jpg,2,1.0811208084,-0.2882165595,-38.8497953056,0.2198636789,0.9306486376,-129.8758522485,0.0004206425,-0.0010236334,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1358.jpg,2,0.8842099848,-0.0412619526,82.1691449646,0.0826586839,0.742337856,12.5338146689,-6.26298303539853E-05,-0.0002180334,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1359.jpg,2,2.3204412289,0.5207313815,-387.8198222522,0.9966323077,2.0871449263,-444.238958263,0.0012407657,0.0009487381,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/136.jpg,2,0.9124041087,-0.0465080582,-38.0732736083,0.0182346243,0.743229163,15.6618802942,-0.0003525406,-2.50403783362754E-05,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1360.jpg,0,0.9335415959,-0.1273814291,-0.0570568107,0.0005233917,1.1485844851,-0.2098267227,0,0,0,0,0,0,0,0,0,0,0,0
original_images/train/canon/1361.jpg,0,0.8290256262,-0.106084995,0.1093502641,-0.091078274,1.1167030334,0.0472723618,0,0,0,0,0,0,0,0,0,0,0,0
original_images/train/canon/1362.jpg,2,1.3559803676,-0.3405361128,96.8433464311,0.2590705446,0.6315384529,110.5642037873,0.0008563565,-1.58112282162013E-05,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1363.jpg,2,0.1918251115,0.6030217436,-6.9098837034,-0.4192890109,0.8106125395,155.0688926229,-0.001653959,0.0010514471,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1364.jpg,2,1.9650507236,-0.6229763317,-111.5538525303,0.4499368505,0.5247449949,-74.4993415803,0.0019212747,-0.002175491,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1365.jpg,2,1.7543752568,0.6160856106,-171.3536814175,0.3185969347,2.5546259443,-374.3233084478,0.0002838389,0.0016322985,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1366.jpg,2,0.7788273976,0.2506418001,36.7431849204,-0.3306149639,1.4034214093,40.4784045105,-0.0006746177,0.0010908523,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1367.jpg,2,0.7598738659,-0.6195586998,206.4746288767,0.4992071453,0.4715930686,-120.9147133442,0.0002769389,-0.0011294235,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1368.jpg,2,0.4034105919,-0.0500488382,86.6456477677,-0.2440138208,0.523929809,147.889148087,-0.0009567123,-6.79798708024436E-05,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1369.jpg,2,2.9209899753,0.7994534017,-374.606672296,0.0232703668,3.5056505276,-173.6601717463,0.0023411099,0.0024289568,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/137.jpg,2,1.8469695806,0.2912377176,-47.5955605985,0.727586302,2.1278366782,-316.4460912938,0.0007421656,0.0018916113,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1370.jpg,2,3.9216766099,0.4952751792,-660.6748522056,0.6306428968,2.6675301544,-432.2692132788,0.0026125692,0.0014901254,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1371.jpg,0,1.1528356075,0.0871967003,0.0298882928,-0.0984799713,0.8145218492,-0.0243993886,0,0,0,0,0,0,0,0,0,0,0,0
original_images/train/canon/1372.jpg,2,0.2218003858,-0.0489435617,144.7847586735,-0.3701501595,0.7106851461,125.941554484,-0.0010038993,-0.00002496,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1373.jpg,2,5.3997203111,1.44982102,-721.380123825,-0.4206307741,6.6058597694,-531.0741540846,0.0035251368,0.006943303,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1374.jpg,2,1.1557030545,0.2237307305,-111.4637778363,-0.3318545178,0.9840959963,156.5260817145,-0.000528897,0.0008629196,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1375.jpg,0,0.9750213027,0.069981806,0.0096113272,-0.0454200506,0.7923918962,-0.0068825195,0,0,0,0,0,0,0,0,0,0,0,0
original_images/train/canon/1376.jpg,2,2.1103349771,-0.4628133651,-117.5024856253,0.2848996183,1.4652060291,-124.228178406,0.0013318227,-7.90275781290271E-06,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1377.jpg,2,0.551273134,-0.2252360911,98.349107405,-0.3548631173,0.6719535791,169.5396783032,-0.0006612284,-0.0002321566,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1378.jpg,2,0.6215384386,0.975368575,-99.7488841036,-0.2314643267,1.444089404,13.9571245696,-0.0009830044,0.0014981162,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1379.jpg,2,0.4647954219,2.0148328443,-241.1432590134,-0.8026737824,3.3980175562,-99.6534290078,-0.0025615761,0.0051532184,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/138.jpg,0,0.8895507455,0.1146942005,-0.0341792852,0.0398661122,1.0993252993,0.1325428337,0,0,0,0,0,0,0,0,0,0,0,0
original_images/train/canon/1380.jpg,2,-1.608156841,-2.7968207519,786.5592230174,-0.2240824833,-4.6403683327,765.4651518529,-0.0010868026,-0.0077338103,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1381.jpg,2,3.7761817597,1.7499275858,-865.0246127851,0.3663106301,5.0634325006,-756.0274288933,0.0009648523,0.0047776616,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1382.jpg,2,0.1822994416,-0.2019267983,140.1472881075,-0.336982363,0.2002266821,177.2492950738,-0.000843147,-0.0007671256,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1383.jpg,2,0.3060624493,0.3540476056,121.4158886437,-0.2819083725,1.2817621985,15.4030441917,-0.0008605406,0.0006271337,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1384.jpg,2,-15.1018547282,-0.2890668915,2835.794591876,-6.2610721576,-6.5421733085,2116.0447324044,-0.0206145282,-0.0022361271,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1385.jpg,2,0.7125895142,0.7203542004,-120.1008586455,-0.1774660401,1.4718306356,-53.4924613248,-0.000812671,0.0011549929,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1386.jpg,2,2.9222750204,0.1048883405,-493.5504808036,0.960614979,1.5040334365,-366.2082344646,0.0013129703,0.0003219834,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1387.jpg,2,0.5487183508,-0.0495705132,135.8052227547,-0.0312330436,0.7854313718,-23.4594545092,-0.0005530518,-0.0001107057,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1388.jpg,2,-8.5950859108,-0.4113430277,1584.9408598515,-3.6261785542,-5.5614716178,1645.7263162165,-0.0105483841,-0.0047843722,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1389.jpg,2,0.1786292857,-0.2484751221,182.6070945187,-0.3705915841,0.3368496958,176.2015600244,-0.0010178592,-0.0004533233,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/139.jpg,2,0.8310376094,-0.1801718195,-3.8620890006,0.0504974991,0.476304923,58.7690312499,0.0001782212,-0.00117393,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1390.jpg,2,0.5801576617,-0.6812851115,218.8446941259,0.0340805798,0.5703545016,-33.7953504026,1.54612634225382E-05,-0.0013311069,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1391.jpg,1,-1.0696757461,-1.0138189292,-0.8391868967,0.2802875966,0.0838109147,-0.2178050234,0.7947166143,1.1293707291,0.9465518501,-1.3679412738,-0.1114650272,1.0562957658,-0.8559061928,-0.4448568899,0.8680067348,-1.3865459792,-0.0491969227,1.4838309038
original_images/train/canon/1392.jpg,2,0.7249039229,0.7920791399,-94.1502502337,-0.4768635872,1.7724225009,15.1156024858,-0.00116607,0.0017381162,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1393.jpg,2,0.6220178518,-0.0394691666,220.2568208778,-0.0791274343,1.0912506443,92.7663849348,0.0002451474,0.0002385277,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1394.jpg,1,-0.7423503261,-0.8394185296,-1.0068289007,0.0726659294,-0.203061901,0.1826984672,0.8166202664,0.7185128894,1.0573608586,-0.7975667794,-0.0613520351,1.1688153641,-1.1504483146,0.01194749,1.1609681937,-1.5409168084,-0.1105467397,0.7887235061
original_images/train/canon/1395.jpg,2,0.3133152721,-0.5317366007,235.6602961953,-0.1084772488,0.115299616,135.0708085274,-0.0005647233,-0.0009952397,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1396.jpg,0,1.117913723,0.3255971968,0.0066819931,-0.2349273413,1.1538686752,-0.129547596,0,0,0,0,0,0,0,0,0,0,0,0
original_images/train/canon/1397.jpg,2,0.6845538215,0.1071142743,100.5382953181,-0.2317727091,1.0401703539,72.4897959184,-0.0006402561,0.0009132224,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1398.jpg,2,0.4814960041,0.6034714031,-55.5175930686,-0.2364311982,1.1464526603,-8.6562873282,-0.0011966889,0.0012083666,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1399.jpg,2,-3.8177930604,-1.3148344423,897.4505682153,-1.1442888967,-2.9367357554,581.796679032,-0.0054339098,-0.003557479,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/14.jpg,0,1.1903220415,0.0117398491,0.0894705057,0.0342455804,1.2182005644,-0.0482493043,0,0,0,0,0,0,0,0,0,0,0,0
original_images/train/canon/140.jpg,0,0.974644959,0.0763904825,-0.218878746,-0.0762877613,0.940017581,-0.0396318324,0,0,0,0,0,0,0,0,0,0,0,0
original_images/train/canon/1400.jpg,0,1.1776422262,-0.0405930541,0.0822581276,-0.0281865187,1.1014010906,0.2275051922,0,0,0,0,0,0,0,0,0,0,0,0
original_images/train/canon/1401.jpg,2,1.1578265965,0.6969742786,-199.8798881156,-0.2852615838,2.5400958595,-187.4442601171,-0.0007914992,0.0021652627,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1402.jpg,2,0.3974500496,-0.3160523706,213.3868717545,-0.0052938982,0.852530948,-43.8493972782,-0.0001045132,-0.0007605282,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1403.jpg,1,-1.2010061953,-0.6427037936,-0.9534755823,-0.2565532415,0.0319078995,-0.1408210841,1.1058705468,1.0259842288,1.0065399211,-0.9128493897,0.0339017692,1.293310945,-0.8785053154,-0.3641734506,0.8913629278,-0.7282418372,0.0893091083,0.6910311282
original_images/train/canon/1404.jpg,2,2.7410481981,-0.6661603191,-151.6929758624,0.8287710638,2.1038438918,-433.7860603024,0.0021143691,-0.0004132562,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1405.jpg,2,1.3810251745,1.1400959436,-329.0954285338,0.0712301131,2.2031141491,-236.3724788857,-0.0006145546,0.0021634905,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1406.jpg,2,13.4058543645,2.3318323477,-2688.7677827753,4.150107238,8.3510449636,-1765.1072796935,0.0100071492,0.010191085,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1407.jpg,1,-1.0693524707,-0.8967780573,-1.0317415564,-0.4970012453,-0.0971169523,0.2115232595,0.7925486308,1.3476980456,0.9475378184,-1.2782794575,-0.175125754,1.2211928199,-1.0953165916,0.0171431937,0.7845633356,-1.0572420332,-0.2062171029,0.942864516
original_images/train/canon/1408.jpg,2,0.055749515,0.1871672479,80.3996368615,-0.3730303024,0.5185987668,142.5553969737,-0.0015877242,0.0004868178,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1409.jpg,2,1.3174636226,-0.1737598728,-36.7963383878,0.0606344252,0.977013731,57.2951240776,0.0006006684,-0.0002919015,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/141.jpg,2,0.4827420214,-0.3458916037,171.0741103385,-0.1821816148,0.5745601744,66.2382288145,-8.19888268367628E-05,-0.0011163003,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1410.jpg,2,0.9192901359,-0.3771837119,34.7255580575,0.2631169497,0.5002959486,-3.6766908345,0.0003176191,-0.0011426849,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1411.jpg,0,0.8919828534,0.0788642019,-0.1305620521,-0.0206949729,0.7604106665,-0.019053109,0,0,0,0,0,0,0,0,0,0,0,0
original_images/train/canon/1412.jpg,1,-0.7766531219,-0.7587697895,-1.0496178913,-0.4272044699,-0.082025267,0.0156403434,0.440538492,0.9488241901,0.7893834627,-0.8354340935,0.0098944291,1.0974551882,-1.3791452735,-0.1907437452,0.7931548322,-0.9848596586,0.1233908084,1.1940966185
original_images/train/canon/1413.jpg,2,0.3278631056,0.4919791338,-9.3023013871,-0.5080911425,0.7828494444,168.0647068096,-0.0013902572,0.0009442978,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1414.jpg,0,1.1928547621,0.1643968821,0.0262197014,-0.1121998727,1.2203263044,-0.2290981412,0,0,0,0,0,0,0,0,0,0,0,0
original_images/train/canon/1415.jpg,2,0.1819909407,-0.2609548918,159.7041082827,-0.4052047339,0.3144488169,196.8207310285,-0.0007298338,-0.0008554971,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1416.jpg,1,-0.6599706779,-1.1255250192,-1.1178855357,0.1044208415,-0.3808544265,-0.4171597674,0.9475888593,0.8646727518,1.2129890121,-1.1844924136,-0.4666883688,0.8855425791,-0.6861097447,0.1423217984,0.874898317,-1.1915312938,0.0263618643,0.9228084685
original_images/train/canon/1417.jpg,2,2.0387784718,-0.7232621806,-63.677790482,0.7055371582,0.3231145932,-54.4772842646,0.0021495658,-0.0022306144,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1418.jpg,2,0.952079716,-0.4442856336,180.9409647228,-0.1279459408,1.005665135,71.4920171092,0.0002990937,-4.85255297223138E-05,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1419.jpg,2,-0.1296774341,0.0297055953,215.5925797202,-0.3906396754,0.4012048412,182.2850703797,-0.001286519,1.66794930675459E-05,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/142.jpg,1,-1.3010400056,-0.9118539742,-0.9704662092,-0.2698465722,-0.1997236982,0.4210836667,1.0463392245,0.7933736113,1.0461203994,-1.562993646,0.2873455027,1.4804201007,-0.9099824206,0.499887336,0.9801891346,-0.7785287339,-0.1179340582,0.8414370174
original_images/train/canon/1420.jpg,2,-0.0198523201,-0.0133520302,178.7660854439,-0.3751632264,0.3848239438,168.88070459,-0.0012611234,-0.000194559,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1421.jpg,2,1.3916563258,-0.6695817396,84.9093681612,0.0824569384,0.9622466037,-74.684651268,0.00105293,-0.0013832324,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1422.jpg,2,0.6870093214,-0.0190169008,84.7234031638,0.1191417814,0.6725382443,-17.4014004578,-0.0002081343,-0.0003740539,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1423.jpg,2,0.4039894169,-0.5287141177,175.4266279311,-0.0577417514,-0.0357202393,157.4971570865,-0.0002677769,-0.001393702,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1424.jpg,2,4.5352357676,-0.4506565232,-731.26984647,1.7317680024,1.1952624355,-368.5812845294,0.004514256,-0.0017128175,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1425.jpg,2,1.6015906108,-1.0433968757,98.9293232783,0.9518691977,0.4550651052,-221.2245351528,0.0018609404,-0.0024722023,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1426.jpg,1,-1.0706001383,-1.354291815,-1.0560770205,-0.0341161507,-0.114770779,0.0561676992,1.0041155079,1.4252550985,1.1892202682,-0.9855107688,0.4256490176,0.8669589524,-1.0252647623,-0.2166752906,1.1646168887,-0.8865325809,-0.0986448263,0.9565809742
original_images/train/canon/1427.jpg,2,0.9904568113,0.53929638,-156.4116651209,-0.0085185051,1.6004061952,-113.3957190269,-0.0001143064,0.0003897127,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1428.jpg,2,0.6893836514,-0.1160683211,22.7999656366,-0.2817649783,0.7547372336,79.1184280088,-0.0004209668,-0.00036692,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/1429.jpg,2,0.5265514945,0.5464545397,-53.1649181554,-0.2359981802,1.1647869181,32.83549745,-0.0014262934,0.0015237627,1,0,0,0,0,0,0,0,0,0
original_images/train/canon/143.jpg,2,6.6596424712,-0.9773559122,-838.9214972804,2.9295834338,1.787899574,-828.7679644168,0.0072189027,-0.0024148603,1,0,0,0,0,0,0,0,0,0
